title	timestamp	category
ETH-BIB-Vorlandsund-Prinz_Karl_Vorland_mit_Mt._Laurankon_-?-_von_Osten_aus_1500_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0058-A.tif	2016-05-31T09:04:20Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|Forlandsundet|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Prins Karls Forland
ETH-BIB-Funkstation_(alte_Walfangstation)_von_Green_Harbour-Spitzbergenflug_1923-LBS_MH02-01-0054.tif	2016-05-31T09:03:37Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Green Harbor, Norway|Grønfjorden|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Green_Harbourfjord_von_Norden_aus_800_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0016-A.tif	2016-05-31T08:51:46Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Grønfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Lommebai_mit_Hinlopenstrasse-Andréeland_von_Süden_aus_1800_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0010-A.tif	2016-05-31T08:49:52Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Hinlopenstretet|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Ostküste_von_Neufriesland_zur_Hinlopenstrasse_von_Süd-Westen_aus_2000_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0015-A.tif	2016-05-31T08:50:30Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Hinlopenstretet|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hinlopenstrasse_-_Nordostland_von_Westen_aus_2000_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0019-A.tif	2016-05-31T08:52:44Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Hinlopenstretet|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hinlopenstrasse_-_Nordostland_Flache_Spitze_von_Westen_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0021-A.tif	2016-05-31T08:53:04Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Hinlopenstretet|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hinlopenstrasse_-_Nordostland_und_Ostküste_von_Spitzbergen_von_Norden_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0023-A.tif	2016-05-31T08:53:44Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Hinlopenstretet|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hammerfest_(Kaufhäuser)_aus_100_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0059.tif	2016-05-31T09:03:47Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hammerfest_aus_200m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0056.tif	2016-05-31T09:04:42Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fjord_von_Hammerfest_aus_200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0063.tif	2016-05-31T09:05:03Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75|Rypefjord, Hammerfest|Rypefjorden
ETH-BIB-Hammerfest_(Kaufhäuser)_aus_100_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0058-AL-FL.tif	2016-05-31T09:05:10Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fjord_von_Hammerfest_200_m.-Spitzbergenflug_1923-LBS_MH02-01-0061-AL-FL.tif	2016-05-31T09:05:23Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hammerfest_aus_200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0057-AL-FL.tif	2016-05-31T09:05:25Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hammerfest_aus_100_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0060.tif	2016-05-31T09:05:47Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fjord_von_Hammerfest_aus_200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0062.tif	2016-05-31T09:05:49Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Hammerfest|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Kingsbai_mit_Kohlenmine,_Englischbai_und_Prinz_Karl_Vorland_von_Norden_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0032.tif	2016-05-31T08:56:43Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Ny-Ålesund|Kongsfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Kingsbai_mit_Zeppelinhafen_und_Prinz_Karl_Vorland_von_Nord-Osten_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0040-A.tif	2016-05-31T08:58:15Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Historical images of Ny-Ålesund|Kongsfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Crossbai_mit_Abeltofthafen_-_Kap_Mitra_von_Nord-Osten_aus_1600_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0036-A.tif	2016-05-31T08:57:25Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Images with annotations|Krossfjorden|Media contributed by the ETH-Bibliothek|Media with locations|Mitra (mountain), Svalbard|PD-old-75|Pages with maps|Prins Karls Forland
ETH-BIB-Kingsbai_mit_Quade_Huk_und_Prinz_Karl_Vorland_von_Norden_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0038.tif	2016-05-31T08:58:40Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Kongsfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps|Prins Karls Forland
ETH-BIB-Kingsgletscher_mit_Kingsbai_und_Blomstrand_von_Osten_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0039.tif	2016-05-31T08:58:57Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Kongsfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Kingsbai_mit_Kingsgletscher_und_Lovenfirnen_von_Osten_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0041.tif	2016-05-31T08:59:30Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Kongsfjorden|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Lilliehöökgletscher_mit_Crossbai_Huk_und_Prinz_Karl_Vorland_von_Norden_aus_1600_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0034.tif	2016-05-31T08:57:20Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Krossfjorden|Lilliehöökbreen|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Cross-_und_Möllerbai_mit_König_Haakon_Berg_und_Lilliehookgletscher_von_Süden_aus_1600_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0035.tif	2016-05-31T08:57:41Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Krossfjorden|Lilliehöökbreen|Media contributed by the ETH-Bibliothek|Media with locations|PD-old-75|Pages with maps
ETH-BIB-Carsbai,_Vorlandsund,_Prinz_Karl_Vorland_mit_Mt._Monaca_von_Osten-Spitzbergenflug_1923-LBS_MH02-01-0036.tif	2016-05-31T08:57:59Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|Media with locations|Monacofjellet|PD-old-75|Pages with maps|Prins Karls Forland
ETH-BIB-Mt._Holta_mit_Prinz_Karl_Vorland,_Mt._Monaco_von_Nord-Osten_aus_1200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0037.tif	2016-05-31T08:59:39Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|Monacofjellet|PD-old-75
ETH-BIB-Newtontoppen_(Chrydeniusgebirge)_von_Norden_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0013-A.tif	2016-05-31T08:50:34Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|Newtontoppen|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0003.tif	2016-05-31T08:47:35Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0002.tif	2016-05-31T08:47:41Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0001-AL-FL.tif	2016-05-31T08:47:53Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0004.tif	2016-05-31T08:48:27Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0006.tif	2016-05-31T08:48:40Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Mt._Svea_von_Norden_aus_1200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0008.tif	2016-05-31T08:48:56Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Panorama_von_Tromsdalstind_oberhalb_Tromsö_(Norwegen)-Spitzbergenflug_1923-LBS_MH02-01-0005.tif	2016-05-31T08:49:00Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rentierhalbinsel-Broadbai-Albert_I_Halbinsel_von_Osten_aus_2000_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0009.tif	2016-05-31T08:49:56Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lommebai_von_Norden_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0011.tif	2016-05-31T08:49:59Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Chydeniusgebirge_(Neufriesland)_aus_1700_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0012-A.tif	2016-05-31T08:50:00Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Johnbai_mit_Kp._Müller_Vorlandebene_von_Nord-Osten_aus_1400_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0014.tif	2016-05-31T08:50:23Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Konowgletscher_mit_Lövenkioldplateau_von_Süd-Westen_aus_1200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0012.tif	2016-05-31T08:50:25Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Horbye-Gletscher_(Quartier_Culm)_von_Osten_aus_1400_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0013.tif	2016-05-31T08:50:57Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Ekmanbai-Corsinsel-Sefström_und_Holströmgletscher_von_Süden_aus_800_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0017.tif	2016-05-31T08:51:30Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Ekman_und_Dicksonbai_mit_Teistefjell_von_Süd-Osten_aus_1000_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0016.tif	2016-05-31T08:51:42Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Osborngletscher-Oskar_II_Land_von_Süd-Westen_aus_1200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0018.tif	2016-05-31T08:52:42Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dalslandkette-Mt._Trollheim-Prinz_Karl_Vorland_von_Osten_aus_1800_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0019.tif	2016-05-31T08:52:47Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-König_Oskar_II_Land_mit_Prinz_Karl_Vorland_von_Osten_aus_1800_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0020-AL-FL.tif	2016-05-31T08:52:53Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Inlandeis-Neu_Friesland-Kap_Fanshave-Lommebai_von_Nord-Nord-Westen_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0024.tif	2016-05-31T08:53:45Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dicksonbai_mit_Kap_Wyk_und_Smith_von_Süden_aus_1200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0021.tif	2016-05-31T08:54:00Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pack-_und_Treibeis_beim_Eiskap_(Hinlopenstrasse)_von_Süden_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0023.tif	2016-05-31T08:54:00Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Papageien_Huck-Lommebai-Alkenfjell-Südwaygats-Inseln_von_Nord-Osten_aus_2200_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0025.tif	2016-05-31T08:55:23Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fair_Haven_mit_Fowlgletscher-Mt._Versteraalen_von_Norden_aus_1500_m_Höhe-Spitzbergenflug_1923-LBS_MH02-01-0031.tif	2016-05-31T08:56:23Z	1923 photographs|Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Spitsbergen flight 1923|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
